name,tag,link
U TURN,Boys Printed Cotton Blend T Shirt,https://www.flipkart.com/smartraho-boys-printed-cotton-blend-t-shirt/p/itme8c5b81ebd953?pid=KTBGYEF6FQEFZCFR&lid=LSTKTBGYEF6FQEFZCFRNSWKDA&marketplace=FLIPKART&q=clothing&store=clo&srno=s_11_432&otracker=search&otracker1=search&fm=organic&iid=en_nRoPU9Em--NeR869iH3d2sIjl4V4ekSw4fWpjyzo0lvQNkq7erHSXEIStPUlbdyMFbjNm7jXj53seUA-nLb9DQ%3D%3D&ppt=None&ppn=None&ssid=04hyrpsels0000001692034855487&qH=50cf19912960f654
TRIPR,Men Printed Round Neck Cotton Blend Black T-Shirt,https://www.flipkart.com/lieo-trend-printed-men-round-neck-black-t-shirt/p/itm92270aff01120?pid=TSHGKC7AJYGWR9ZA&lid=LSTTSHGKC7AJYGWR9ZA9ALTJT&marketplace=FLIPKART&q=clothing&store=clo&srno=s_11_433&otracker=search&otracker1=search&fm=organic&iid=62d47d17-d707-4594-a71b-ac7f28834f34.TSHGKC7AJYGWR9ZA.SEARCH&ppt=None&ppn=None&ssid=04hyrpsels0000001692034855487&qH=50cf19912960f654
VeBNoR,Men Slim Fit Checkered Casual Shirt,https://www.flipkart.com/u-turn-men-checkered-casual-red-black-shirt/p/itm53acbf9e635f2?pid=SHTGF4FWB7FKR2HN&lid=LSTSHTGF4FWB7FKR2HNMPGILM&marketplace=FLIPKART&q=clothing&store=clo&srno=s_11_434&otracker=search&otracker1=search&fm=organic&iid=62d47d17-d707-4594-a71b-ac7f28834f34.SHTGF4FWB7FKR2HN.SEARCH&ppt=None&ppn=None&ssid=04hyrpsels0000001692034855487&qH=50cf19912960f654
Glazer,"Pack of 2 Men Printed Grey, Black Track Pants",https://www.flipkart.com/tripr-printed-men-grey-black-track-pants/p/itm46165717de2e2?pid=TKPGMENP4QDAVGUE&lid=LSTTKPGMENP4QDAVGUEDMNTKH&marketplace=FLIPKART&q=clothing&store=clo&srno=s_11_435&otracker=search&otracker1=search&fm=organic&iid=62d47d17-d707-4594-a71b-ac7f28834f34.TKPGMENP4QDAVGUE.SEARCH&ppt=None&ppn=None&ssid=04hyrpsels0000001692034855487&qH=50cf19912960f654
STONEBERG,Men Regular Fit Solid Spread Collar Casual Shirt,https://www.flipkart.com/vebnor-men-solid-casual-blue-shirt/p/itm02e99c33e5ee8?pid=SHTFZXVF7QCAHW8P&lid=LSTSHTFZXVF7QCAHW8P3G6MM9&marketplace=FLIPKART&q=clothing&store=clo&srno=s_11_436&otracker=search&otracker1=search&fm=organic&iid=62d47d17-d707-4594-a71b-ac7f28834f34.SHTFZXVF7QCAHW8P.SEARCH&ppt=None&ppn=None&ssid=04hyrpsels0000001692034855487&qH=50cf19912960f654
BLIVE,Pack of 5 Men Solid Beige Track Pants,https://www.flipkart.com/glazer-solid-men-beige-track-pants/p/itmfe6a5cd026b89?pid=TKPG6JQSWKPPHF6W&lid=LSTTKPG6JQSWKPPHF6WCTAZS5&marketplace=FLIPKART&q=clothing&store=clo&srno=s_11_437&otracker=search&otracker1=search&fm=organic&iid=en_nRoPU9Em--NeR869iH3d2sIjl4V4ekSw4fWpjyzo0luE4Es_or7Asnr3Pvlt_nv3VdMH2wC9F036HVSlSxgPmw%3D%3D&ppt=None&ppn=None&ssid=04hyrpsels0000001692034855487&qH=50cf19912960f654
Maleno,Men Slim Fit Solid Spread Collar Formal Shirt,https://www.flipkart.com/stoneberg-men-solid-formal-purple-shirt/p/itm2d263dd8c2979?pid=SHTGKDH7SKWYA7AN&lid=LSTSHTGKDH7SKWYA7ANCPROVX&marketplace=FLIPKART&q=clothing&store=clo&srno=s_11_438&otracker=search&otracker1=search&fm=organic&iid=en_nRoPU9Em--NeR869iH3d2sIjl4V4ekSw4fWpjyzo0lsGP_ohvbIj6lfCuVz13ztLOZH02lU5aPdhKxtQT0Ijpw%3D%3D&ppt=None&ppn=None&ssid=04hyrpsels0000001692034855487&qH=50cf19912960f654
HIGHLANDER,Men Slim Fit Green Viscose Rayon Trousers,https://www.flipkart.com/highlander-slim-fit-men-green-trousers/p/itm63007763148bc?pid=TROG5H97JC7G8TWT&lid=LSTTROG5H97JC7G8TWTS5P9LD&marketplace=FLIPKART&q=clothing&store=clo&srno=s_12_441&otracker=search&otracker1=search&fm=organic&iid=en_8T4ie4AIbt1Ty476SO1HA65rnWDyM7r4ajGPkNwZi3aJ3blCALIHWqU1BMimljgzB-sk6R4JIFLfvWbsLatvFA%3D%3D&ppt=None&ppn=None&ssid=d1ixdaf3qo0000001692034856558&qH=50cf19912960f654
HIGHLANDER,Men Slim Fit Printed Cut Away Collar Casual Shirt,https://www.flipkart.com/highlander-men-printed-casual-blue-shirt/p/itmfef6db1dbb4e3?pid=SHTGGKZWYTMGTHZC&lid=LSTSHTGGKZWYTMGTHZCX8NVH0&marketplace=FLIPKART&q=clothing&store=clo&srno=s_12_442&otracker=search&otracker1=search&fm=organic&iid=en_8T4ie4AIbt1Ty476SO1HA65rnWDyM7r4ajGPkNwZi3bDWmDtjnd4GRcJdCi4Dulj0vpIW39Swwe1sfzUoTFPkw%3D%3D&ppt=None&ppn=None&ssid=d1ixdaf3qo0000001692034856558&qH=50cf19912960f654
BLIVE,Boys Printed Cotton Blend T Shirt,https://www.flipkart.com/blive-boys-printed-cotton-blend-t-shirt/p/itmf7a9fb9531f0b?pid=KTBGN9NNF32E6KND&lid=LSTKTBGN9NNF32E6KNDQV7MKC&marketplace=FLIPKART&q=clothing&store=clo&srno=s_12_443&otracker=search&otracker1=search&fm=organic&iid=a1ef2404-232b-4de0-88c1-5a5144bd99e4.KTBGN9NNF32E6KND.SEARCH&ppt=None&ppn=None&ssid=d1ixdaf3qo0000001692034856558&qH=50cf19912960f654
Dream Beauty Fashion,Women Printed Round Neck Polyester White T-Shirt,https://www.flipkart.com/dream-beauty-fashion-printed-women-round-neck-white-t-shirt/p/itm6aa2ff5609a7d?pid=TSHGHNVTYGQC9Y9G&lid=LSTTSHGHNVTYGQC9Y9G2XBU6R&marketplace=FLIPKART&q=clothing&store=clo&srno=s_12_444&otracker=search&otracker1=search&fm=organic&iid=a1ef2404-232b-4de0-88c1-5a5144bd99e4.TSHGHNVTYGQC9Y9G.SEARCH&ppt=None&ppn=None&ssid=d1ixdaf3qo0000001692034856558&qH=50cf19912960f654
METRONAUT By Flipkart,Solid Men Crew Neck Cotton Blend Black T-Shirt,https://www.flipkart.com/metronaut-solid-men-crew-neck-black-t-shirt/p/itmef87eefb61b42?pid=TSHGB9GSRMNAMC3G&lid=LSTTSHGB9GSRMNAMC3GGOG5KE&marketplace=FLIPKART&q=clothing&store=clo&srno=s_12_445&otracker=search&otracker1=search&fm=organic&iid=a1ef2404-232b-4de0-88c1-5a5144bd99e4.TSHGB9GSRMNAMC3G.SEARCH&ppt=None&ppn=None&ssid=d1ixdaf3qo0000001692034856558&qH=50cf19912960f654
Allen Solly,Men Solid Polo Neck Pure Cotton White T-Shirt,https://www.flipkart.com/allen-solly-solid-men-polo-neck-white-t-shirt/p/itm327d3314e3968?pid=TSHGDHWEFUDMFHDN&lid=LSTTSHGDHWEFUDMFHDNPJZTON&marketplace=FLIPKART&q=clothing&store=clo&srno=s_12_446&otracker=search&otracker1=search&fm=organic&iid=a1ef2404-232b-4de0-88c1-5a5144bd99e4.TSHGDHWEFUDMFHDN.SEARCH&ppt=None&ppn=None&ssid=d1ixdaf3qo0000001692034856558&qH=50cf19912960f654
HIGHLANDER,Men Slim Fit Checkered Cut Away Collar Casual Shirt,https://www.flipkart.com/highlander-men-checkered-casual-multicolor-shirt/p/itm683710cc4ba0c?pid=SHTG7KCJ8ZCYHVJ8&lid=LSTSHTG7KCJ8ZCYHVJ8BII3IW&marketplace=FLIPKART&q=clothing&store=clo&srno=s_12_447&otracker=search&otracker1=search&fm=organic&iid=en_8T4ie4AIbt1Ty476SO1HA65rnWDyM7r4ajGPkNwZi3ZIkYBXGxx1dEKlCUBCWXXzYTcjVHqDQ_dhp4PCF9RetQ%3D%3D&ppt=None&ppn=None&ssid=d1ixdaf3qo0000001692034856558&qH=50cf19912960f654
BGLORE,Men Graphic Print Round Neck Cotton Blend Black T-Shirt,https://www.flipkart.com/bglore-graphic-print-men-round-neck-black-t-shirt/p/itm877267516570b?pid=TSHGHVGTFHEPU3QD&lid=LSTTSHGHVGTFHEPU3QD28TI33&marketplace=FLIPKART&q=clothing&store=clo&srno=s_12_448&otracker=search&otracker1=search&fm=organic&iid=en_8T4ie4AIbt1Ty476SO1HA65rnWDyM7r4ajGPkNwZi3YK3xbub8XUclYew_CIQzK1FZ4NUq1TaS4j48U0d5DLVA%3D%3D&ppt=None&ppn=None&ssid=d1ixdaf3qo0000001692034856558&qH=50cf19912960f654
U TURN,Men Slim Fit Solid Mandarin Collar Casual Shirt,https://www.flipkart.com/u-turn-men-solid-casual-white-shirt/p/itmfa9g6sfmztjmu?pid=SHTFA9F6HBGGGG8U&lid=LSTSHTFA9F6HBGGGG8UGOXVOB&marketplace=FLIPKART&q=clothing&store=clo&srno=s_12_449&otracker=search&otracker1=search&fm=organic&iid=a1ef2404-232b-4de0-88c1-5a5144bd99e4.SHTFA9F6HBGGGG8U.SEARCH&ppt=None&ppn=None&ssid=d1ixdaf3qo0000001692034856558&qH=50cf19912960f654
VeBNoR,Men Regular Fit Printed Spread Collar Casual Shirt,https://www.flipkart.com/vebnor-men-printed-casual-green-shirt/p/itm0f5da6968847b?pid=SHTGMTFFCVDD4J5W&lid=LSTSHTGMTFFCVDD4J5WY5RZF6&marketplace=FLIPKART&q=clothing&store=clo&srno=s_12_450&otracker=search&otracker1=search&fm=organic&iid=a1ef2404-232b-4de0-88c1-5a5144bd99e4.SHTGMTFFCVDD4J5W.SEARCH&ppt=None&ppn=None&ssid=d1ixdaf3qo0000001692034856558&qH=50cf19912960f654
KYK,Men Self Design Round Neck Polyester Black T-Shirt,https://www.flipkart.com/kyk-self-design-men-round-neck-black-t-shirt/p/itm8c415b7f0dcd6?pid=TSHGZEZ83C698PWC&lid=LSTTSHGZEZ83C698PWCWBKDKU&marketplace=FLIPKART&q=clothing&store=clo&srno=s_12_451&otracker=search&otracker1=search&fm=organic&iid=en_8T4ie4AIbt1Ty476SO1HA65rnWDyM7r4ajGPkNwZi3bNd6s1cUe0iW0RVID4BN4YNlZ-sh7KTYJzwXigsZ27IQ%3D%3D&ppt=None&ppn=None&ssid=d1ixdaf3qo0000001692034856558&qH=50cf19912960f654
krijo,Men Ankle Length,https://www.flipkart.com/krijo-men-ankle-length/p/itm2c896f8182a76?pid=SOCGHNTUKKNN4VGB&lid=LSTSOCGHNTUKKNN4VGB30EZBE&marketplace=FLIPKART&q=clothing&store=clo&srno=s_12_452&otracker=search&otracker1=search&fm=organic&iid=en_8T4ie4AIbt1Ty476SO1HA65rnWDyM7r4ajGPkNwZi3bOIyVpPdNLqa6_bhqpYrWV9jogO47fDcxe94PYRjCyDQ%3D%3D&ppt=None&ppn=None&ssid=d1ixdaf3qo0000001692034856558&qH=50cf19912960f654
TRIPR,Men Printed Round Neck Cotton Blend Navy Blue T-Shirt,https://www.flipkart.com/tripr-printed-men-round-neck-navy-blue-t-shirt/p/itm5ab42a8677674?pid=TSHGP23WJX4XZMAM&lid=LSTTSHGP23WJX4XZMAMKBTYNW&marketplace=FLIPKART&q=clothing&store=clo&srno=s_12_453&otracker=search&otracker1=search&fm=organic&iid=a1ef2404-232b-4de0-88c1-5a5144bd99e4.TSHGP23WJX4XZMAM.SEARCH&ppt=None&ppn=None&ssid=d1ixdaf3qo0000001692034856558&qH=50cf19912960f654
QARSH,Men Slim Mid Rise Black Jeans,https://www.flipkart.com/qarsh-slim-men-black-jeans/p/itmcc118b6bcbb68?pid=JEAGM78FG49ERREJ&lid=LSTJEAGM78FG49ERREJD0LSBD&marketplace=FLIPKART&q=clothing&store=clo&srno=s_12_454&otracker=search&otracker1=search&fm=organic&iid=a1ef2404-232b-4de0-88c1-5a5144bd99e4.JEAGM78FG49ERREJ.SEARCH&ppt=None&ppn=None&ssid=d1ixdaf3qo0000001692034856558&qH=50cf19912960f654
Roadster,Men Slim Mid Rise Blue Jeans,https://www.flipkart.com/roadster-slim-men-blue-jeans/p/itm69a02639e985b?pid=JEAFKWMWVNY4MHR3&lid=LSTJEAFKWMWVNY4MHR3I7NAUS&marketplace=FLIPKART&q=clothing&store=clo&srno=s_12_455&otracker=search&otracker1=search&fm=organic&iid=a1ef2404-232b-4de0-88c1-5a5144bd99e4.JEAFKWMWVNY4MHR3.SEARCH&ppt=None&ppn=None&ssid=d1ixdaf3qo0000001692034856558&qH=50cf19912960f654
SYS Bella Fashion,GOWRI TEX Woven Black Lungi,https://www.flipkart.com/gowri-tex-woven-black-lungi/p/itmec207f713765b?pid=LNGGG7R7FFJD4ZCQ&lid=LSTLNGGG7R7FFJD4ZCQWUEG5G&marketplace=FLIPKART&q=clothing&store=clo&srno=s_12_456&otracker=search&otracker1=search&fm=organic&iid=a1ef2404-232b-4de0-88c1-5a5144bd99e4.LNGGG7R7FFJD4ZCQ.SEARCH&ppt=None&ppn=None&ssid=d1ixdaf3qo0000001692034856558&qH=50cf19912960f654
HIGHLANDER,Men Slim Fit Printed Spread Collar Casual Shirt,https://www.flipkart.com/sys-bella-fashion-men-printed-casual-white-shirt/p/itm4f091fa05cab7?pid=SHTGG4WYH3BUWKAY&lid=LSTSHTGG4WYH3BUWKAYLPQB6E&marketplace=FLIPKART&q=clothing&store=clo&srno=s_12_457&otracker=search&otracker1=search&fm=organic&iid=en_8T4ie4AIbt1Ty476SO1HA65rnWDyM7r4ajGPkNwZi3ZtwPSOhj5QW_LYNNwnM4Sc0-4kpH4la7_f4feXA65dNw%3D%3D&ppt=None&ppn=None&ssid=d1ixdaf3qo0000001692034856558&qH=50cf19912960f654
BLIVE,Men Regular Fit Solid Casual Shirt,https://www.flipkart.com/highlander-men-solid-casual-white-shirt/p/itma226b7c620a17?pid=SHTGAJUZ54M4SYJU&lid=LSTSHTGAJUZ54M4SYJUUIJFBR&marketplace=FLIPKART&q=clothing&store=clo&srno=s_12_458&otracker=search&otracker1=search&fm=organic&iid=en_8T4ie4AIbt1Ty476SO1HA65rnWDyM7r4ajGPkNwZi3ZNT76ocz51mbNK0NgWlaKkCeyre_EyAFSgO_nvg2HwXQ%3D%3D&ppt=None&ppn=None&ssid=d1ixdaf3qo0000001692034856558&qH=50cf19912960f654
BQF,Men Solid High Neck Cotton Blend White T-Shirt,https://www.flipkart.com/blive-solid-men-high-neck-white-t-shirt/p/itma23e0e66951db?pid=TSHGMPZFD5PWWHVD&lid=LSTTSHGMPZFD5PWWHVDCDLS6T&marketplace=FLIPKART&q=clothing&store=clo&srno=s_12_459&otracker=search&otracker1=search&fm=organic&iid=a1ef2404-232b-4de0-88c1-5a5144bd99e4.TSHGMPZFD5PWWHVD.SEARCH&ppt=None&ppn=None&ssid=d1ixdaf3qo0000001692034856558&qH=50cf19912960f654
GP GARMENTS,Men Printed Round Neck Polyester White T-Shirt,https://www.flipkart.com/bqf-printed-men-round-neck-white-t-shirt/p/itmdaaa52038e586?pid=TSHGHMXFGS44GRUR&lid=LSTTSHGHMXFGS44GRURB1BHUE&marketplace=FLIPKART&q=clothing&store=clo&srno=s_12_460&otracker=search&otracker1=search&fm=organic&iid=a1ef2404-232b-4de0-88c1-5a5144bd99e4.TSHGHMXFGS44GRUR.SEARCH&ppt=None&ppn=None&ssid=d1ixdaf3qo0000001692034856558&qH=50cf19912960f654
TRIPR,"Men Printed, Typography Round Neck Cotton Blend White T...",https://www.flipkart.com/gp-garments-printed-typography-men-round-neck-white-t-shirt/p/itm52eba44f8258c?pid=TSHGMV94VKZGZDQU&lid=LSTTSHGMV94VKZGZDQUS1PGFB&marketplace=FLIPKART&q=clothing&store=clo&srno=s_12_461&otracker=search&otracker1=search&fm=organic&iid=en_8T4ie4AIbt1Ty476SO1HA65rnWDyM7r4ajGPkNwZi3YPqRTkrmKMm3PzoOUsxUUbS5bGQYq6XxmAIFVQhe01Vw%3D%3D&ppt=None&ppn=None&ssid=d1ixdaf3qo0000001692034856558&qH=50cf19912960f654
BLIVE,Men Regular Fit Color Block Casual Shirt,https://www.flipkart.com/tripr-men-color-block-casual-white-black-shirt/p/itmd6526fca8ccbb?pid=SHTFFYRFWWHP9PNR&lid=LSTSHTFFYRFWWHP9PNRJ8AH9P&marketplace=FLIPKART&q=clothing&store=clo&srno=s_12_462&otracker=search&otracker1=search&fm=organic&iid=en_8T4ie4AIbt1Ty476SO1HA65rnWDyM7r4ajGPkNwZi3avP_UIvuC2KWF1lhR4IDwYFDWVadzg1GcWZisdDrBvug%3D%3D&ppt=None&ppn=None&ssid=d1ixdaf3qo0000001692034856558&qH=50cf19912960f654
U TURN,Pack of 2 Men Striped Round Neck Cotton Blend Dark Blue...,https://www.flipkart.com/blive-striped-men-round-neck-dark-blue-red-t-shirt/p/itm481c77db8af7a?pid=TSHGMGJNKGQGZHGK&lid=LSTTSHGMGJNKGQGZHGKA4RDGS&marketplace=FLIPKART&q=clothing&store=clo&srno=s_12_463&otracker=search&otracker1=search&fm=organic&iid=a1ef2404-232b-4de0-88c1-5a5144bd99e4.TSHGMGJNKGQGZHGK.SEARCH&ppt=None&ppn=None&ssid=d1ixdaf3qo0000001692034856558&qH=50cf19912960f654
EyeBogler,Men Slim Fit Striped Mandarin Collar Casual Shirt,https://www.flipkart.com/u-turn-men-striped-casual-blue-shirt/p/itm2beed27452555?pid=SHTFA9F6WFTPCBTF&lid=LSTSHTFA9F6WFTPCBTFNYXPTC&marketplace=FLIPKART&q=clothing&store=clo&srno=s_12_464&otracker=search&otracker1=search&fm=organic&iid=a1ef2404-232b-4de0-88c1-5a5144bd99e4.SHTFA9F6WFTPCBTF.SEARCH&ppt=None&ppn=None&ssid=d1ixdaf3qo0000001692034856558&qH=50cf19912960f654
AHIKA,Men Printed Round Neck Cotton Blend Blue T-Shirt,https://www.flipkart.com/eyebogler-printed-men-round-neck-blue-t-shirt/p/itme9b34eab3cb7d?pid=TSHGHYKYTTZZ7AFY&lid=LSTTSHGHYKYTTZZ7AFYJCYMBX&marketplace=FLIPKART&q=clothing&store=clo&srno=s_12_465&otracker=search&otracker1=search&fm=organic&iid=a1ef2404-232b-4de0-88c1-5a5144bd99e4.TSHGHYKYTTZZ7AFY.SEARCH&ppt=None&ppn=None&ssid=d1ixdaf3qo0000001692034856558&qH=50cf19912960f654
x2o,Women Cotton Blend Kurta and Pant Set,https://www.flipkart.com/ahika-women-kurta-pant-set/p/itmd9768fa9b878c?pid=ETHG2WEP4CP95HQQ&lid=LSTETHG2WEP4CP95HQQHRAHFN&marketplace=FLIPKART&q=clothing&store=clo&srno=s_12_466&otracker=search&otracker1=search&fm=organic&iid=a1ef2404-232b-4de0-88c1-5a5144bd99e4.ETHG2WEP4CP95HQQ.SEARCH&ppt=None&ppn=None&ssid=d1ixdaf3qo0000001692034856558&qH=50cf19912960f654
HIGHLANDER,Short For Boys & Girls Casual Printed Cotton Blend,https://www.flipkart.com/x2o-short-boys-girls-casual-printed-cotton-blend/p/itmf8cfc2faf9b5d?pid=KSHG6FTVFRURHHGU&lid=LSTKSHG6FTVFRURHHGUYWEIRQ&marketplace=FLIPKART&q=clothing&store=clo&srno=s_12_467&otracker=search&otracker1=search&fm=organic&iid=en_8T4ie4AIbt1Ty476SO1HA65rnWDyM7r4ajGPkNwZi3aRFpjh2Oz_ZFWReqWI5-FMantKC_koVFSflFQuSK1r4Q%3D%3D&ppt=None&ppn=None&ssid=d1ixdaf3qo0000001692034856558&qH=50cf19912960f654
Yazole,Men Slim Fit Solid Cut Away Collar Casual Shirt,https://www.flipkart.com/highlander-men-solid-casual-maroon-shirt/p/itm1bb7675611bb5?pid=SHTGG9TM964MC7RH&lid=LSTSHTGG9TM964MC7RHNHFULW&marketplace=FLIPKART&q=clothing&store=clo&srno=s_12_468&otracker=search&otracker1=search&fm=organic&iid=en_8T4ie4AIbt1Ty476SO1HA65rnWDyM7r4ajGPkNwZi3akWwoBviQqvM1DplwZbw1j2vC_oTYRoSSjPax-sMEqdQ%3D%3D&ppt=None&ppn=None&ssid=d1ixdaf3qo0000001692034856558&qH=50cf19912960f654
M7 By Metronaut,Solid Men Black Sports Shorts,https://www.flipkart.com/yazole-solid-men-black-sports-shorts/p/itme171532b6af49?pid=SRTGHEEFDFUUQKNQ&lid=LSTSRTGHEEFDFUUQKNQUUHQUO&marketplace=FLIPKART&q=clothing&store=clo&srno=s_12_469&otracker=search&otracker1=search&fm=organic&iid=a1ef2404-232b-4de0-88c1-5a5144bd99e4.SRTGHEEFDFUUQKNQ.SEARCH&ppt=None&ppn=None&ssid=d1ixdaf3qo0000001692034856558&qH=50cf19912960f654
4 SPEED,Printed Men Track Suit,https://www.flipkart.com/m7-metronaut-printed-men-track-suit/p/itm1a84e6c42e543?pid=TKSGGGBJGU2NXNKV&lid=LSTTKSGGGBJGU2NXNKVU9S4KJ&marketplace=FLIPKART&q=clothing&store=clo&srno=s_12_470&otracker=search&otracker1=search&fm=organic&iid=a1ef2404-232b-4de0-88c1-5a5144bd99e4.TKSGGGBJGU2NXNKV.SEARCH&ppt=None&ppn=None&ssid=d1ixdaf3qo0000001692034856558&qH=50cf19912960f654
SmartRAHO,Men Striped Multicolor Track Pants,https://www.flipkart.com/4-speed-striped-men-multicolor-track-pants/p/itma9002da9f34fe?pid=TKPGCHRGM4HV4HN8&lid=LSTTKPGCHRGM4HV4HN8HGRF67&marketplace=FLIPKART&q=clothing&store=clo&srno=s_12_471&otracker=search&otracker1=search&fm=organic&iid=en_8T4ie4AIbt1Ty476SO1HA65rnWDyM7r4ajGPkNwZi3b5wVkcKKqnLFB_hoHKap63GKGF9P_2XaUdKUTTS0iDwQ%3D%3D&ppt=None&ppn=None&ssid=d1ixdaf3qo0000001692034856558&qH=50cf19912960f654
Pepzo,Boys Printed Cotton Blend T Shirt,https://www.flipkart.com/smartraho-boys-printed-cotton-blend-t-shirt/p/itme8c5b81ebd953?pid=KTBGYEF6FQEFZCFR&lid=LSTKTBGYEF6FQEFZCFRNSWKDA&marketplace=FLIPKART&q=clothing&store=clo&srno=s_12_472&otracker=search&otracker1=search&fm=organic&iid=en_8T4ie4AIbt1Ty476SO1HA65rnWDyM7r4ajGPkNwZi3bp8oyzJZgRcbmhfVfJzyslFbjNm7jXj53seUA-nLb9DQ%3D%3D&ppt=None&ppn=None&ssid=d1ixdaf3qo0000001692034856558&qH=50cf19912960f654
HELMONT,Men Regular Fit Solid Spread Collar Casual Shirt,https://www.flipkart.com/pepzo-men-solid-casual-red-shirt/p/itm841b09ef732d0?pid=SHTFYUQXHZ4KZGBV&lid=LSTSHTFYUQXHZ4KZGBVYRRLYS&marketplace=FLIPKART&q=clothing&store=clo&srno=s_12_473&otracker=search&otracker1=search&fm=organic&iid=a1ef2404-232b-4de0-88c1-5a5144bd99e4.SHTFYUQXHZ4KZGBV.SEARCH&ppt=None&ppn=None&ssid=d1ixdaf3qo0000001692034856558&qH=50cf19912960f654
EyeBogler,Men Solid Round Neck Cotton Blend Black T-Shirt,https://www.flipkart.com/helmont-solid-men-round-neck-black-t-shirt/p/itm13e65a4b3c96d?pid=TSHGE92F6DE49ZFW&lid=LSTTSHGE92F6DE49ZFWWZRIYG&marketplace=FLIPKART&q=clothing&store=clo&srno=s_12_474&otracker=search&otracker1=search&fm=organic&iid=a1ef2404-232b-4de0-88c1-5a5144bd99e4.TSHGE92F6DE49ZFW.SEARCH&ppt=None&ppn=None&ssid=d1ixdaf3qo0000001692034856558&qH=50cf19912960f654
VeBNoR,Men Typography Round Neck Cotton Blend Blue T-Shirt,https://www.flipkart.com/eyebogler-typography-men-round-neck-blue-t-shirt/p/itm4989940bf6328?pid=TSHGKG2HUHTEEHX3&lid=LSTTSHGKG2HUHTEEHX3KRGPL4&marketplace=FLIPKART&q=clothing&store=clo&srno=s_12_475&otracker=search&otracker1=search&fm=organic&iid=a1ef2404-232b-4de0-88c1-5a5144bd99e4.TSHGKG2HUHTEEHX3.SEARCH&ppt=None&ppn=None&ssid=d1ixdaf3qo0000001692034856558&qH=50cf19912960f654
Glazer,Men Printed Round Neck Poly Cotton Dark Green T-Shirt,https://www.flipkart.com/vebnor-printed-men-round-neck-dark-green-t-shirt/p/itmf84c47baddecf?pid=TSHGZTFUZZ2CGSHX&lid=LSTTSHGZTFUZZ2CGSHXWKOF8G&marketplace=FLIPKART&q=clothing&store=clo&srno=s_12_476&otracker=search&otracker1=search&fm=organic&iid=a1ef2404-232b-4de0-88c1-5a5144bd99e4.TSHGZTFUZZ2CGSHX.SEARCH&ppt=None&ppn=None&ssid=d1ixdaf3qo0000001692034856558&qH=50cf19912960f654
STONEBERG,Pack of 5 Men Solid Beige Track Pants,https://www.flipkart.com/glazer-solid-men-beige-track-pants/p/itmfe6a5cd026b89?pid=TKPG6JQSWKPPHF6W&lid=LSTTKPG6JQSWKPPHF6WCTAZS5&marketplace=FLIPKART&q=clothing&store=clo&srno=s_12_477&otracker=search&otracker1=search&fm=organic&iid=en_8T4ie4AIbt1Ty476SO1HA65rnWDyM7r4ajGPkNwZi3aNNYGa6zsUeS9VUiUVRWgyVdMH2wC9F036HVSlSxgPmw%3D%3D&ppt=None&ppn=None&ssid=d1ixdaf3qo0000001692034856558&qH=50cf19912960f654
3BROS,Men Slim Fit Solid Spread Collar Formal Shirt,https://www.flipkart.com/stoneberg-men-solid-formal-purple-shirt/p/itm2d263dd8c2979?pid=SHTGKDH7SKWYA7AN&lid=LSTSHTGKDH7SKWYA7ANCPROVX&marketplace=FLIPKART&q=clothing&store=clo&srno=s_12_478&otracker=search&otracker1=search&fm=organic&iid=en_8T4ie4AIbt1Ty476SO1HA65rnWDyM7r4ajGPkNwZi3bFr-qZSr1ZtFb2p66sUH1mOZH02lU5aPdhKxtQT0Ijpw%3D%3D&ppt=None&ppn=None&ssid=d1ixdaf3qo0000001692034856558&qH=50cf19912960f654
MiraMichi,Men Graphic Print Round Neck Cotton Blend (180 gsm) Whi...,https://www.flipkart.com/3bros-graphic-print-men-round-neck-white-t-shirt/p/itm110ffaccfdddf?pid=TSHGNARYFMYMZWPQ&lid=LSTTSHGNARYFMYMZWPQO7UMNU&marketplace=FLIPKART&q=clothing&store=clo&srno=s_12_479&otracker=search&otracker1=search&fm=organic&iid=a1ef2404-232b-4de0-88c1-5a5144bd99e4.TSHGNARYFMYMZWPQ.SEARCH&ppt=None&ppn=None&ssid=d1ixdaf3qo0000001692034856558&qH=50cf19912960f654
HIGHLANDER,Men Slim Fit Green Viscose Rayon Trousers,https://www.flipkart.com/highlander-slim-fit-men-green-trousers/p/itm63007763148bc?pid=TROG5H97JC7G8TWT&lid=LSTTROG5H97JC7G8TWTS5P9LD&marketplace=FLIPKART&q=clothing&store=clo&srno=s_13_481&otracker=search&otracker1=search&fm=organic&iid=en_eHGURjQFJTNbFk9RhjKiGyaN_W_8GCZVTAtq3TLESoVExfEvXaoReaMEpiTFWGo_B-sk6R4JIFLfvWbsLatvFA%3D%3D&ppt=None&ppn=None&ssid=ki7qu1kh6o0000001692034857680&qH=50cf19912960f654
