name,tag,link
HELMONT,Men Colorblock Hooded Neck Cotton Blend Black T-Shirt,https://www.flipkart.com/helmont-colorblock-men-hooded-neck-black-t-shirt/p/itm66bdce326899a?pid=TSHFMMYYHGDGZB9S&lid=LSTTSHFMMYYHGDGZB9SZHPNN1&marketplace=FLIPKART&store=clo&srno=b_15_580&otracker=browse&fm=organic&iid=ed408c5b-e6f2-4c2f-aa0d-bc7673a72392.TSHFMMYYHGDGZB9S.SEARCH&ppt=None&ppn=None&ssid=msd1mjjsxs0000001692044169798
Annsh Apparel,Women Printed Viscose Rayon Straight Kurta,https://www.flipkart.com/annsh-apparel-women-printed-straight-kurta/p/itm7d0911867f75a?pid=KTAGM6SEHHJUSAU2&lid=LSTKTAGM6SEHHJUSAU2TZWEMN&marketplace=FLIPKART&store=clo&srno=b_15_581&otracker=browse&fm=organic&iid=ed408c5b-e6f2-4c2f-aa0d-bc7673a72392.KTAGM6SEHHJUSAU2.SEARCH&ppt=None&ppn=None&ssid=msd1mjjsxs0000001692044169798
Vamear,Men & Women Ankle Length,https://www.flipkart.com/vamear-men-women-ankle-length/p/itm40c26f4dbf73d?pid=SOCGN9QYXMH8HPYM&lid=LSTSOCGN9QYXMH8HPYMBNUX2N&marketplace=FLIPKART&store=clo&srno=b_15_582&otracker=browse&fm=organic&iid=ed408c5b-e6f2-4c2f-aa0d-bc7673a72392.SOCGN9QYXMH8HPYM.SEARCH&ppt=None&ppn=None&ssid=msd1mjjsxs0000001692044169798
TRIPR,Pack of 2 Men Vest,https://www.flipkart.com/tripr-men-vest/p/itmd838923553af0?pid=VESFSB7QHYGG3MFF&lid=LSTVESFSB7QHYGG3MFFYQE5BJ&marketplace=FLIPKART&store=clo&srno=b_15_583&otracker=browse&fm=organic&iid=ed408c5b-e6f2-4c2f-aa0d-bc7673a72392.VESFSB7QHYGG3MFF.SEARCH&ppt=None&ppn=None&ssid=msd1mjjsxs0000001692044169798
Daevish,Women Maxi Blue Dress,https://www.flipkart.com/daevish-women-maxi-blue-dress/p/itmea2ccc567d5af?pid=DREG8ZFGXHUJF8VM&lid=LSTDREG8ZFGXHUJF8VMXAXNB9&marketplace=FLIPKART&store=clo&srno=b_15_584&otracker=browse&fm=organic&iid=ed408c5b-e6f2-4c2f-aa0d-bc7673a72392.DREG8ZFGXHUJF8VM.SEARCH&ppt=None&ppn=None&ssid=msd1mjjsxs0000001692044169798
JUGULAR,Men Striped Round Neck Pure Cotton Black T-Shirt,https://www.flipkart.com/jugular-striped-men-round-neck-black-t-shirt/p/itm2176297609ffa?pid=TSHGFF84WC6QHGMD&lid=LSTTSHGFF84WC6QHGMDOLREB3&marketplace=FLIPKART&store=clo&srno=b_15_585&otracker=browse&fm=organic&iid=ed408c5b-e6f2-4c2f-aa0d-bc7673a72392.TSHGFF84WC6QHGMD.SEARCH&ppt=None&ppn=None&ssid=msd1mjjsxs0000001692044169798
ZAYSH,Men Cargos,https://www.flipkart.com/zaysh-men-cargos/p/itm4bfefb59b6b9d?pid=CRGGARP3JA8NAMNJ&lid=LSTCRGGARP3JA8NAMNJASHL1U&marketplace=FLIPKART&store=clo&srno=b_15_586&otracker=browse&fm=organic&iid=ed408c5b-e6f2-4c2f-aa0d-bc7673a72392.CRGGARP3JA8NAMNJ.SEARCH&ppt=None&ppn=None&ssid=msd1mjjsxs0000001692044169798
YUNEK,Men Solid Black Track Pants,https://www.flipkart.com/yunek-solid-men-black-track-pants/p/itm346b7b35372b9?pid=TKPFXCXYWEAGX9EJ&lid=LSTTKPFXCXYWEAGX9EJD3AHJV&marketplace=FLIPKART&store=clo&srno=b_15_587&otracker=browse&fm=organic&iid=ed408c5b-e6f2-4c2f-aa0d-bc7673a72392.TKPFXCXYWEAGX9EJ.SEARCH&ppt=None&ppn=None&ssid=msd1mjjsxs0000001692044169798
Emeros,"Women Flared White, Black Viscose Rayon Trousers",https://www.flipkart.com/emeros-flared-women-white-black-trousers/p/itm16f0cb9d9aa01?pid=TROGNFK9X83JWFAF&lid=LSTTROGNFK9X83JWFAFJCEX7C&marketplace=FLIPKART&store=clo&srno=b_15_588&otracker=browse&fm=organic&iid=ed408c5b-e6f2-4c2f-aa0d-bc7673a72392.TROGNFK9X83JWFAF.SEARCH&ppt=None&ppn=None&ssid=msd1mjjsxs0000001692044169798
PROVOGUE,Men Colorblock Polo Neck Cotton Blend Green T-Shirt,https://www.flipkart.com/provogue-colorblock-men-polo-neck-green-t-shirt/p/itm61c62964c6cea?pid=TSHFUGCB8ETHEBRX&lid=LSTTSHFUGCB8ETHEBRX9VZXVK&marketplace=FLIPKART&store=clo&srno=b_15_589&otracker=browse&fm=organic&iid=ed408c5b-e6f2-4c2f-aa0d-bc7673a72392.TSHFUGCB8ETHEBRX.SEARCH&ppt=None&ppn=None&ssid=msd1mjjsxs0000001692044169798
TRIPR,Wooger Women's & Girls Reusable Premium Nipple Cover wi...,https://www.flipkart.com/wooger-women-s-girls-reusable-premium-nipple-cover-storage-beige-pack-1-silicone-peel-stick-bra-petals/p/itm86b053bf89966?pid=BPPGGZ78K34622EQ&lid=LSTBPPGGZ78K34622EQNMFXED&marketplace=FLIPKART&store=clo&srno=b_15_590&otracker=browse&fm=organic&iid=ed408c5b-e6f2-4c2f-aa0d-bc7673a72392.BPPGGZ78K34622EQ.SEARCH&ppt=None&ppn=None&ssid=msd1mjjsxs0000001692044169798
Horcun,Men Printed Round Neck Cotton Blend Blue T-Shirt,https://www.flipkart.com/tripr-printed-men-round-neck-blue-t-shirt/p/itm1ecccb09cc971?pid=TSHGZYXYTMPBSU7T&lid=LSTTSHGZYXYTMPBSU7TW7S0CW&marketplace=FLIPKART&store=clo&srno=b_15_591&otracker=browse&fm=organic&iid=ed408c5b-e6f2-4c2f-aa0d-bc7673a72392.TSHGZYXYTMPBSU7T.SEARCH&ppt=None&ppn=None&ssid=msd1mjjsxs0000001692044169798
VeBNoR,Men Slim Fit Black Lycra Blend Trousers,https://www.flipkart.com/horcun-slim-fit-men-black-trousers/p/itmdbd847265bf3d?pid=TROGRPVMPKUPNRFH&lid=LSTTROGRPVMPKUPNRFHHNJVLD&marketplace=FLIPKART&store=clo&srno=b_15_592&otracker=browse&fm=organic&iid=ed408c5b-e6f2-4c2f-aa0d-bc7673a72392.TROGRPVMPKUPNRFH.SEARCH&ppt=None&ppn=None&ssid=msd1mjjsxs0000001692044169798
Plus91,Men Regular Fit Solid Button Down Collar Formal Shirt,https://www.flipkart.com/vebnor-men-solid-formal-black-shirt/p/itmf0375de1fd2dd?pid=SHTG7BCSS5RM3FTS&lid=LSTSHTG7BCSS5RM3FTSHOD5DL&marketplace=FLIPKART&store=clo&srno=b_15_593&otracker=browse&fm=organic&iid=ed408c5b-e6f2-4c2f-aa0d-bc7673a72392.SHTG7BCSS5RM3FTS.SEARCH&ppt=None&ppn=None&ssid=msd1mjjsxs0000001692044169798
under 1000,Men Striped Black Track Pants,https://www.flipkart.com/plus91-striped-men-black-track-pants/p/itmdb984a030a69f?pid=TKPGPBCYDDYKUDYU&lid=LSTTKPGPBCYDDYKUDYUOPBEM2&marketplace=FLIPKART&store=clo&srno=b_15_594&otracker=browse&fm=organic&iid=ed408c5b-e6f2-4c2f-aa0d-bc7673a72392.TKPGPBCYDDYKUDYU.SEARCH&ppt=None&ppn=None&ssid=msd1mjjsxs0000001692044169798
MIESTILO,Pack of 3 Women T-Shirt Lightly Padded Bra,https://www.flipkart.com/under-1000-women-t-shirt-lightly-padded-bra/p/itm4a315724c23d0?pid=BRAGKGS6C7UGKXN3&lid=LSTBRAGKGS6C7UGKXN3KFAYWV&marketplace=FLIPKART&store=clo&srno=b_15_595&otracker=browse&fm=organic&iid=ed408c5b-e6f2-4c2f-aa0d-bc7673a72392.BRAGKGS6C7UGKXN3.SEARCH&ppt=None&ppn=None&ssid=msd1mjjsxs0000001692044169798
Anand Sarees,Pack of 3 Women Bralette Lightly Padded Bra,https://www.flipkart.com/miestilo-seamless-molded-women-bralette-lightly-padded-bra/p/itm79f97bf0f150b?pid=BRAFTRNKFGZBAKUH&lid=LSTBRAFTRNKFGZBAKUHMDVFVN&marketplace=FLIPKART&store=clo&srno=b_15_596&otracker=browse&fm=organic&iid=ed408c5b-e6f2-4c2f-aa0d-bc7673a72392.BRAFTRNKFGZBAKUH.SEARCH&ppt=None&ppn=None&ssid=msd1mjjsxs0000001692044169798
Urbano Fashion,"Printed, Floral Print Daily Wear Georgette Saree",https://www.flipkart.com/anand-sarees-printed-floral-print-daily-wear-georgette-saree/p/itm8c8767a6a29de?pid=SARG4H6N3KUAJSEH&lid=LSTSARG4H6N3KUAJSEHLXJSNO&marketplace=FLIPKART&store=clo&srno=b_15_597&otracker=browse&fm=organic&iid=ed408c5b-e6f2-4c2f-aa0d-bc7673a72392.SARG4H6N3KUAJSEH.SEARCH&ppt=None&ppn=None&ssid=msd1mjjsxs0000001692044169798
LEVI'S,Men Slim Mid Rise Light Blue Jeans,https://www.flipkart.com/urbano-fashion-slim-men-light-blue-jeans/p/itm6eeb9b45dbca6?pid=JEAFNCNHQPBZ3UD3&lid=LSTJEAFNCNHQPBZ3UD3AVCA9U&marketplace=FLIPKART&store=clo&srno=b_15_598&otracker=browse&fm=organic&iid=ed408c5b-e6f2-4c2f-aa0d-bc7673a72392.JEAFNCNHQPBZ3UD3.SEARCH&ppt=None&ppn=None&ssid=msd1mjjsxs0000001692044169798
AD & AV,Men Slim Mid Rise Blue Jeans,https://www.flipkart.com/levi-s-slim-men-blue-jeans/p/itm9ff41c16b9718?pid=JEAGQ3CHY9SSGQYP&lid=LSTJEAGQ3CHY9SSGQYPLGXFS1&marketplace=FLIPKART&store=clo&srno=b_15_599&otracker=browse&fm=organic&iid=ed408c5b-e6f2-4c2f-aa0d-bc7673a72392.JEAGQ3CHY9SSGQYP.SEARCH&ppt=None&ppn=None&ssid=msd1mjjsxs0000001692044169798
SOLSTICE,Men Regular Fit Solid Spread Collar Casual Shirt,https://www.flipkart.com/solstice-men-solid-casual-khaki-shirt/p/itm1c0632bf2395e?pid=SHTGMUBKZAZAENUZ&lid=LSTSHTGMUBKZAZAENUZ0ASQUZ&marketplace=FLIPKART&store=clo&srno=b_16_601&otracker=browse&fm=organic&iid=en_PK7p0c5qHHfnHHBoeQjNeaobsMPWw0L-yfn7UIGr4XnCzS6Y-MUtVTNTGXkJQeeUQinhFa6NED39O9oLtqmgmQ%3D%3D&ppt=None&ppn=None&ssid=fy5f3ec5j40000001692044172446
SOLSTICE,Men Regular Fit Solid Spread Collar Casual Shirt,https://www.flipkart.com/solstice-men-solid-casual-khaki-shirt/p/itmba72489b99b3e?pid=SHTGMUBKMKFHY3YJ&lid=LSTSHTGMUBKMKFHY3YJPUIMJC&marketplace=FLIPKART&store=clo&srno=b_16_602&otracker=browse&fm=organic&iid=en_PK7p0c5qHHfnHHBoeQjNeaobsMPWw0L-yfn7UIGr4XkJMO2AL7-3uggGJvSX5dvAaGDuwt0q4aWgr6LXYDPHVQ%3D%3D&ppt=None&ppn=None&ssid=fy5f3ec5j40000001692044172446
AD & AV,Men Regular Fit Blue Cotton Blend Trousers,https://www.flipkart.com/ad-av-regular-fit-men-blue-trousers/p/itmfc46c2ed6ef90?pid=TROGYQFVDTRVQKCF&lid=LSTTROGYQFVDTRVQKCFJVCIPI&marketplace=FLIPKART&store=clo&srno=b_16_603&otracker=browse&fm=organic&iid=54be5d66-44a0-4110-95c6-b1b3fe133d60.TROGYQFVDTRVQKCF.SEARCH&ppt=None&ppn=None&ssid=fy5f3ec5j40000001692044172446
KILLER,Boys Colorblock Pure Cotton T Shirt,https://www.flipkart.com/killer-boys-colorblock-pure-cotton-t-shirt/p/itm3b9d732f1a569?pid=KTBGKRQNHTJKYGZZ&lid=LSTKTBGKRQNHTJKYGZZYKHQC3&marketplace=FLIPKART&store=clo&srno=b_16_604&otracker=browse&fm=organic&iid=54be5d66-44a0-4110-95c6-b1b3fe133d60.KTBGKRQNHTJKYGZZ.SEARCH&ppt=None&ppn=None&ssid=fy5f3ec5j40000001692044172446
DL Fashion,Men Solid Black Track Pants,https://www.flipkart.com/dl-fashion-solid-men-black-track-pants/p/itm70dca18edffa2?pid=TKPGRDKNGAWYD4Y9&lid=LSTTKPGRDKNGAWYD4Y9YVADDG&marketplace=FLIPKART&store=clo&srno=b_16_605&otracker=browse&fm=organic&iid=54be5d66-44a0-4110-95c6-b1b3fe133d60.TKPGRDKNGAWYD4Y9.SEARCH&ppt=None&ppn=None&ssid=fy5f3ec5j40000001692044172446
Henzila,"Pack of 2 Men Solid Dark Blue, Grey Track Pants",https://www.flipkart.com/henzila-solid-men-dark-blue-grey-track-pants/p/itmc1294e6337ab1?pid=TKPGZMR2E6QKVNQ6&lid=LSTTKPGZMR2E6QKVNQ61SGDS3&marketplace=FLIPKART&store=clo&srno=b_16_606&otracker=browse&fm=organic&iid=54be5d66-44a0-4110-95c6-b1b3fe133d60.TKPGZMR2E6QKVNQ6.SEARCH&ppt=None&ppn=None&ssid=fy5f3ec5j40000001692044172446
AAYU,"Women A-line Maroon, White Dress",https://www.flipkart.com/aayu-women-a-line-maroon-white-dress/p/itm75f95cb9b4345?pid=DREGMH62YKU8FV2P&lid=LSTDREGMH62YKU8FV2PCQRM4T&marketplace=FLIPKART&store=clo&srno=b_16_607&otracker=browse&fm=organic&iid=54be5d66-44a0-4110-95c6-b1b3fe133d60.DREGMH62YKU8FV2P.SEARCH&ppt=None&ppn=None&ssid=fy5f3ec5j40000001692044172446
BLIVE,Men Printed Round Neck Cotton Blend Maroon T-Shirt,https://www.flipkart.com/blive-printed-men-round-neck-maroon-t-shirt/p/itm69f9ded094f85?pid=TSHGBKQGMYZZVMJR&lid=LSTTSHGBKQGMYZZVMJR2UIVCR&marketplace=FLIPKART&store=clo&srno=b_16_608&otracker=browse&fm=organic&iid=54be5d66-44a0-4110-95c6-b1b3fe133d60.TSHGBKQGMYZZVMJR.SEARCH&ppt=None&ppn=None&ssid=fy5f3ec5j40000001692044172446
DealSeven fashion,Women Shapewear,https://www.flipkart.com/dealseven-fashion-women-shapewear/p/itmffsmmdtfzwtwr?pid=SPWFFRUF4USKSN7S&lid=LSTSPWFFRUF4USKSN7SRHEXGP&marketplace=FLIPKART&store=clo&srno=b_16_609&otracker=browse&fm=organic&iid=54be5d66-44a0-4110-95c6-b1b3fe133d60.SPWFFRUF4USKSN7S.SEARCH&ppt=None&ppn=None&ssid=fy5f3ec5j40000001692044172446
KAJARU,Men Printed Round Neck Poly Cotton Grey T-Shirt,https://www.flipkart.com/kajaru-printed-men-round-neck-grey-t-shirt/p/itm4e979fcc6f13f?pid=TSHGPXCFHQBVHQYF&lid=LSTTSHGPXCFHQBVHQYF2XJT0Z&marketplace=FLIPKART&store=clo&srno=b_16_610&otracker=browse&fm=organic&iid=54be5d66-44a0-4110-95c6-b1b3fe133d60.TSHGPXCFHQBVHQYF.SEARCH&ppt=None&ppn=None&ssid=fy5f3ec5j40000001692044172446
Adrenex,"Pack of 2 Solid Men Black, Grey Basic Shorts, Beach Sho...",https://www.flipkart.com/adrenex-solid-men-black-grey-basic-shorts-beach-baggy-gym-cycling-shorts/p/itm8f675cd56bbb8?pid=SRTGDF9H534YA7CW&lid=LSTSRTGDF9H534YA7CWXS0GKV&marketplace=FLIPKART&store=clo&srno=b_16_611&otracker=browse&fm=organic&iid=54be5d66-44a0-4110-95c6-b1b3fe133d60.SRTGDF9H534YA7CW.SEARCH&ppt=None&ppn=None&ssid=fy5f3ec5j40000001692044172446
Tanip,Men Slim Fit Solid Spread Collar Casual Shirt,https://www.flipkart.com/tanip-men-solid-casual-white-shirt/p/itmd7ac59f3558d1?pid=SHTG9UJFRCECEMCS&lid=LSTSHTG9UJFRCECEMCS4ZFGYT&marketplace=FLIPKART&store=clo&srno=b_16_612&otracker=browse&fm=organic&iid=54be5d66-44a0-4110-95c6-b1b3fe133d60.SHTG9UJFRCECEMCS.SEARCH&ppt=None&ppn=None&ssid=fy5f3ec5j40000001692044172446
PETER ENGLAND,Men Slim Fit Black Polyester Trousers,https://www.flipkart.com/peter-england-slim-fit-men-black-trousers/p/itm196f3e10e8fb1?pid=TROGQBWYHGWRBHZH&lid=LSTTROGQBWYHGWRBHZH0ODWBF&marketplace=FLIPKART&store=clo&srno=b_16_613&otracker=browse&fm=organic&iid=54be5d66-44a0-4110-95c6-b1b3fe133d60.TROGQBWYHGWRBHZH.SEARCH&ppt=None&ppn=None&ssid=fy5f3ec5j40000001692044172446
Jai Textiles,Men Slim Fit Printed Spread Collar Casual Shirt,https://www.flipkart.com/jai-textiles-men-printed-casual-cream-shirt/p/itmf3d72a020014b?pid=SHTGKQSGZGEZRGDZ&lid=LSTSHTGKQSGZGEZRGDZEVX0TA&marketplace=FLIPKART&store=clo&srno=b_16_614&otracker=browse&fm=organic&iid=54be5d66-44a0-4110-95c6-b1b3fe133d60.SHTGKQSGZGEZRGDZ.SEARCH&ppt=None&ppn=None&ssid=fy5f3ec5j40000001692044172446
never lose,Solid Men Black Tights,https://www.flipkart.com/never-lose-solid-men-black-tights/p/itm3bf1ae3b20e1c?pid=TGTFKGQYF9AKFCRC&lid=LSTTGTFKGQYF9AKFCRCBRSFDJ&marketplace=FLIPKART&store=clo&srno=b_16_615&otracker=browse&fm=organic&iid=54be5d66-44a0-4110-95c6-b1b3fe133d60.TGTFKGQYF9AKFCRC.SEARCH&ppt=None&ppn=None&ssid=fy5f3ec5j40000001692044172446
NB NICKY BOY,Men Printed Round Neck Cotton Blend Black T-Shirt,https://www.flipkart.com/nb-nicky-boy-printed-men-round-neck-black-t-shirt/p/itmd4f84609e0b61?pid=TSHGNAQNXGXGGTA6&lid=LSTTSHGNAQNXGXGGTA61YWFD2&marketplace=FLIPKART&store=clo&srno=b_16_616&otracker=browse&fm=organic&iid=54be5d66-44a0-4110-95c6-b1b3fe133d60.TSHGNAQNXGXGGTA6.SEARCH&ppt=None&ppn=None&ssid=fy5f3ec5j40000001692044172446
JUARI BE A GENTLEMAN,Pack of 3 Solid Men Brief,https://www.flipkart.com/juari-gentleman-men-brief/p/itm0203e407233fb?pid=BRFFNWMZHHSCP4FC&lid=LSTBRFFNWMZHHSCP4FCQ1A1PD&marketplace=FLIPKART&store=clo&srno=b_16_617&otracker=browse&fm=organic&iid=54be5d66-44a0-4110-95c6-b1b3fe133d60.BRFFNWMZHHSCP4FC.SEARCH&ppt=None&ppn=None&ssid=fy5f3ec5j40000001692044172446
Anand Sarees,Striped Bollywood Satin Saree,https://www.flipkart.com/anand-sarees-striped-bollywood-satin-saree/p/itm4311a859ed150?pid=SARGZ93VH6TDK29G&lid=LSTSARGZ93VH6TDK29GZQ6R05&marketplace=FLIPKART&store=clo&srno=b_16_618&otracker=browse&fm=organic&iid=54be5d66-44a0-4110-95c6-b1b3fe133d60.SARGZ93VH6TDK29G.SEARCH&ppt=None&ppn=None&ssid=fy5f3ec5j40000001692044172446
Plus91,Men Regular Fit Black Cotton Blend Trousers,https://www.flipkart.com/plus91-regular-fit-men-black-trousers/p/itme2e9d38ac379b?pid=TROGRHJTHZW6JD6T&lid=LSTTROGRHJTHZW6JD6TYQEZBB&marketplace=FLIPKART&store=clo&srno=b_16_619&otracker=browse&fm=organic&iid=54be5d66-44a0-4110-95c6-b1b3fe133d60.TROGRHJTHZW6JD6T.SEARCH&ppt=None&ppn=None&ssid=fy5f3ec5j40000001692044172446
TRIPR,"Pack of 2 Color Block Men Black, Grey Regular Shorts",https://www.flipkart.com/tripr-color-block-men-black-grey-regular-shorts/p/itm6af15c567a7ba?pid=SRTFSHDYMGD4NMYR&lid=LSTSRTFSHDYMGD4NMYRB2UXHF&marketplace=FLIPKART&store=clo&srno=b_16_620&otracker=browse&fm=organic&iid=54be5d66-44a0-4110-95c6-b1b3fe133d60.SRTFSHDYMGD4NMYR.SEARCH&ppt=None&ppn=None&ssid=fy5f3ec5j40000001692044172446
MILDIN,Men Slim Fit Solid Spread Collar Formal Shirt,https://www.flipkart.com/mildin-men-solid-formal-purple-shirt/p/itmacb55ae804342?pid=SHTG9PS5JZGZVSVB&lid=LSTSHTG9PS5JZGZVSVBMYLNB6&marketplace=FLIPKART&store=clo&srno=b_16_621&otracker=browse&fm=organic&iid=54be5d66-44a0-4110-95c6-b1b3fe133d60.SHTG9PS5JZGZVSVB.SEARCH&ppt=None&ppn=None&ssid=fy5f3ec5j40000001692044172446
INDICLUB,"Solid Men Blue Casual Shorts, Chino Shorts, Regular Sho...",https://www.flipkart.com/indiclub-solid-men-blue-casual-shorts-chino-regular-basic-shorts/p/itm6f2a018d6aa3a?pid=SRTGR6QHCHG58EVU&lid=LSTSRTGR6QHCHG58EVUIGUNRN&marketplace=FLIPKART&store=clo&srno=b_16_622&otracker=browse&fm=organic&iid=54be5d66-44a0-4110-95c6-b1b3fe133d60.SRTGR6QHCHG58EVU.SEARCH&ppt=None&ppn=None&ssid=fy5f3ec5j40000001692044172446
PARK AVENUE,Men Regular Fit Grey Polyester Trousers,https://www.flipkart.com/park-avenue-regular-fit-men-grey-trousers/p/itm19e67e03d43cd?pid=TROGR4T4RXY8CFGH&lid=LSTTROGR4T4RXY8CFGHIZAZOD&marketplace=FLIPKART&store=clo&srno=b_16_623&otracker=browse&fm=organic&iid=54be5d66-44a0-4110-95c6-b1b3fe133d60.TROGR4T4RXY8CFGH.SEARCH&ppt=None&ppn=None&ssid=fy5f3ec5j40000001692044172446
X-WELL,Pack of 3 Women T-Shirt Non Padded Bra,https://www.flipkart.com/x-well-women-t-shirt-non-padded-bra/p/itm39f9a25163283?pid=BRAEQWMYWC9EYPSH&lid=LSTBRAEQWMYWC9EYPSHVXSLMV&marketplace=FLIPKART&store=clo&srno=b_16_624&otracker=browse&fm=organic&iid=54be5d66-44a0-4110-95c6-b1b3fe133d60.BRAEQWMYWC9EYPSH.SEARCH&ppt=None&ppn=None&ssid=fy5f3ec5j40000001692044172446
Foxter,Men Solid Dark Green Track Pants,https://www.flipkart.com/foxter-solid-men-dark-green-track-pants/p/itm9f675d1a2b3a3?pid=TKPGAC2WV53EE26V&lid=LSTTKPGAC2WV53EE26VESMQP4&marketplace=FLIPKART&store=clo&srno=b_16_625&otracker=browse&fm=organic&iid=54be5d66-44a0-4110-95c6-b1b3fe133d60.TKPGAC2WV53EE26V.SEARCH&ppt=None&ppn=None&ssid=fy5f3ec5j40000001692044172446
Dennis Lingo,Men Slim Fit Solid Slim Collar Casual Shirt,https://www.flipkart.com/dennis-lingo-men-solid-casual-green-shirt/p/itm7fee66bb6c360?pid=SHTFGYZ79C4BQYFY&lid=LSTSHTFGYZ79C4BQYFY5QSZRJ&marketplace=FLIPKART&store=clo&srno=b_16_626&otracker=browse&fm=organic&iid=54be5d66-44a0-4110-95c6-b1b3fe133d60.SHTFGYZ79C4BQYFY.SEARCH&ppt=None&ppn=None&ssid=fy5f3ec5j40000001692044172446
EthnicBasket,Women Printed Crepe Straight Kurta,https://www.flipkart.com/ethnicbasket-women-printed-straight-kurta/p/itm6c8a0275cefd6?pid=KTAGEXPB2HMXSKAH&lid=LSTKTAGEXPB2HMXSKAHWMRXFE&marketplace=FLIPKART&store=clo&srno=b_16_627&otracker=browse&fm=organic&iid=54be5d66-44a0-4110-95c6-b1b3fe133d60.KTAGEXPB2HMXSKAH.SEARCH&ppt=None&ppn=None&ssid=fy5f3ec5j40000001692044172446
VeBNoR,Men Regular Fit Solid Spread Collar Casual Shirt,https://www.flipkart.com/vebnor-men-solid-casual-grey-shirt/p/itm856531e6297e8?pid=SHTFVGBUDFH7ED5G&lid=LSTSHTFVGBUDFH7ED5G25DOLI&marketplace=FLIPKART&store=clo&srno=b_16_628&otracker=browse&fm=organic&iid=54be5d66-44a0-4110-95c6-b1b3fe133d60.SHTFVGBUDFH7ED5G.SEARCH&ppt=None&ppn=None&ssid=fy5f3ec5j40000001692044172446
Smartees,Men Typography Round Neck Cotton Blend Black T-Shirt,https://www.flipkart.com/smartees-typography-men-round-neck-black-t-shirt/p/itm40efb6c53e1e9?pid=TSHGDGCZXMRG9FWK&lid=LSTTSHGDGCZXMRG9FWKBIKXNP&marketplace=FLIPKART&store=clo&srno=b_16_629&otracker=browse&fm=organic&iid=54be5d66-44a0-4110-95c6-b1b3fe133d60.TSHGDGCZXMRG9FWK.SEARCH&ppt=None&ppn=None&ssid=fy5f3ec5j40000001692044172446
EVIQE,"Men Regular, Slim Fit Solid Spread Collar Casual Shirt",https://www.flipkart.com/eviqe-men-solid-casual-orange-shirt/p/itm96ed4857dbada?pid=SHTGFSSYGQFXXFKU&lid=LSTSHTGFSSYGQFXXFKUCJ1YML&marketplace=FLIPKART&store=clo&srno=b_16_630&otracker=browse&fm=organic&iid=54be5d66-44a0-4110-95c6-b1b3fe133d60.SHTGFSSYGQFXXFKU.SEARCH&ppt=None&ppn=None&ssid=fy5f3ec5j40000001692044172446
HSR,Women Shapewear,https://www.flipkart.com/hsr-women-shapewear/p/itm6a27d078dee20?pid=SPWG3ZCZ3AQNGXPY&lid=LSTSPWG3ZCZ3AQNGXPYRQVTGW&marketplace=FLIPKART&store=clo&srno=b_16_631&otracker=browse&fm=organic&iid=54be5d66-44a0-4110-95c6-b1b3fe133d60.SPWG3ZCZ3AQNGXPY.SEARCH&ppt=None&ppn=None&ssid=fy5f3ec5j40000001692044172446
PETER ENGLAND,Men Slim Fit Dark Blue Polycotton Trousers,https://www.flipkart.com/peter-england-slim-fit-men-dark-blue-trousers/p/itm4040ad11256e7?pid=TROGPVYYTKHDZQHN&lid=LSTTROGPVYYTKHDZQHNJHEEGQ&marketplace=FLIPKART&store=clo&srno=b_16_632&otracker=browse&fm=organic&iid=54be5d66-44a0-4110-95c6-b1b3fe133d60.TROGPVYYTKHDZQHN.SEARCH&ppt=None&ppn=None&ssid=fy5f3ec5j40000001692044172446
QFABRIX,"Pack of 2 Men Solid Grey, Black Track Pants",https://www.flipkart.com/qfabrix-solid-men-grey-black-track-pants/p/itm507ce9abaee6f?pid=TKPGF8VQUHYMZJPF&lid=LSTTKPGF8VQUHYMZJPFIVY8Y6&marketplace=FLIPKART&store=clo&srno=b_16_633&otracker=browse&fm=organic&iid=54be5d66-44a0-4110-95c6-b1b3fe133d60.TKPGF8VQUHYMZJPF.SEARCH&ppt=None&ppn=None&ssid=fy5f3ec5j40000001692044172446
BQF,Men Vest,https://www.flipkart.com/bqf-men-vest/p/itm8b2891ddbbb94?pid=VESGF8YWAB8HHMYT&lid=LSTVESGF8YWAB8HHMYTROUVNU&marketplace=FLIPKART&store=clo&srno=b_16_634&otracker=browse&fm=organic&iid=54be5d66-44a0-4110-95c6-b1b3fe133d60.VESGF8YWAB8HHMYT.SEARCH&ppt=None&ppn=None&ssid=fy5f3ec5j40000001692044172446
Brucella,Men & Women Solid Ankle Length,https://www.flipkart.com/brucella-men-women-solid-ankle-length/p/itm89daba661dc6d?pid=SOCG4VTQHFHZQSRQ&lid=LSTSOCG4VTQHFHZQSRQKVAHKG&marketplace=FLIPKART&store=clo&srno=b_16_635&otracker=browse&fm=organic&iid=54be5d66-44a0-4110-95c6-b1b3fe133d60.SOCG4VTQHFHZQSRQ.SEARCH&ppt=None&ppn=None&ssid=fy5f3ec5j40000001692044172446
JUGULAR,Men Printed Round Neck Cotton Blend Black T-Shirt,https://www.flipkart.com/jugular-printed-men-round-neck-black-t-shirt/p/itm423a2702f1735?pid=TSHGZDQSEHGPXYRR&lid=LSTTSHGZDQSEHGPXYRRWDUNCS&marketplace=FLIPKART&store=clo&srno=b_16_636&otracker=browse&fm=organic&iid=54be5d66-44a0-4110-95c6-b1b3fe133d60.TSHGZDQSEHGPXYRR.SEARCH&ppt=None&ppn=None&ssid=fy5f3ec5j40000001692044172446
